Large Lines,OK,,,,,,,,,
,,,,,,,,,,
Row Labels,Sum of Shipped Quantity,%,Cumul %,Classification,Days on Hand,Daily Demand,Units on Hand,Item Cube,Cube on Hand,Bins Needed
370448,5,0.0%,91.6%,B,5,0,1,0.175434028,0.2,1
376171,5,0.0%,91.6%,B,5,0,1,0.231574074,0.2,1
333047,5,0.0%,91.6%,B,5,0,1,0.206423611,0.2,1
373503,5,0.0%,91.6%,B,5,0,1,0.182413194,0.2,1
319160,5,0.0%,91.6%,B,5,0,1,0.474668981,0.5,1
376172,5,0.0%,91.6%,B,5,0,1,0.230411458,0.2,1
313078,5,0.0%,91.6%,B,5,0,1,0.331665509,0.3,1
314834,5,0.0%,91.6%,B,5,0,1,0.193125,0.2,1
386960,5,0.0%,91.6%,B,5,0,1,0.27421875,0.3,1
296429,5,0.0%,91.6%,B,5,0,1,0.274625,0.3,1
339184,5,0.0%,91.6%,B,5,0,1,0.280989583,0.3,1
226364,5,0.0%,91.6%,B,5,0,1,0.336425347,0.3,1
370526,5,0.0%,91.6%,B,5,0,1,0.194861111,0.2,1
389921,5,0.0%,91.6%,B,5,0,1,0.191649306,0.2,1
310592,5,0.0%,91.6%,B,5,0,1,0.268125,0.3,1
373507,5,0.0%,91.6%,B,5,0,1,0.227065972,0.2,1
233320,5,0.0%,91.6%,B,5,0,1,0.306555556,0.3,1
397029,5,0.0%,91.6%,B,5,0,1,0.376736111,0.4,1
233324,5,0.0%,91.6%,B,5,0,1,0.31294213,0.3,1
378933,5,0.0%,91.6%,B,5,0,1,0.254114583,0.2,1
214956,5,0.0%,91.6%,B,5,0,1,0.334780093,0.3,1
432882,5,0.0%,91.6%,B,5,0,1,0.176493056,0.2,1
349695,5,0.0%,91.6%,B,5,0,1,0.257213542,0.2,1
354293,5,0.0%,91.6%,B,5,0,1,0.216990741,0.2,1
319199,5,0.0%,91.6%,B,5,0,1,0.353378472,0.3,1
228970,5,0.0%,91.6%,B,5,0,1,0.194322917,0.2,1
389079,5,0.0%,91.6%,B,5,0,1,0.159476852,0.2,1
398583,5,0.0%,91.6%,B,5,0,1,0.429582176,0.4,1
389080,5,0.0%,91.6%,B,5,0,1,0.155280093,0.1,1
433065,5,0.0%,91.6%,B,5,0,1,0.259337963,0.2,1
393868,5,0.0%,91.6%,B,5,0,1,0.2660625,0.3,1
373538,5,0.0%,91.6%,B,5,0,1,0.289443287,0.3,1
295372,5,0.0%,91.6%,B,5,0,1,0.328020833,0.3,1
399899,5,0.0%,91.6%,B,5,0,1,0.408333333,0.4,1
295374,5,0.0%,91.6%,B,5,0,1,0.329190394,0.3,1
332426,5,0.0%,91.6%,B,5,0,1,0.27421875,0.3,1
352835,5,0.0%,91.6%,B,5,0,1,0.271435185,0.3,1
271388,5,0.0%,91.6%,B,5,0,1,0.225689815,0.2,1
423399,5,0.0%,91.6%,B,5,0,1,0.277604167,0.3,1
373665,5,0.0%,91.6%,B,5,0,1,0.271435185,0.3,1
230398,5,0.0%,91.6%,B,5,0,1,0.294170139,0.3,1
434678,5,0.0%,91.6%,B,5,0,1,0.183865741,0.2,1
393970,5,0.0%,91.6%,B,5,0,1,0.331665509,0.3,1
332558,5,0.0%,91.6%,B,5,0,1,0.206423611,0.2,1
375731,5,0.0%,91.6%,B,5,0,1,0.209982639,0.2,1
390624,5,0.0%,91.6%,B,5,0,1,0.362622685,0.3,1
423464,5,0.0%,91.6%,B,5,0,1,0.350111111,0.3,1
306356,5,0.0%,91.7%,B,5,0,1,0.044311343,0.0,1
389083,5,0.0%,91.7%,B,5,0,1,0.187777778,0.2,1
401003,5,0.0%,91.7%,B,5,0,1,0.27474537,0.3,1
312346,5,0.0%,91.7%,B,5,0,1,0.205427083,0.2,1
379418,5,0.0%,91.7%,B,5,0,1,0.365231481,0.4,1
359156,5,0.0%,91.7%,B,5,0,1,0.093759259,0.1,1
230104,5,0.0%,91.7%,B,5,0,1,0.260719907,0.3,1
423649,5,0.0%,91.7%,B,5,0,1,0.1421875,0.1,1
383315,5,0.0%,91.7%,B,5,0,1,0.216990741,0.2,1
394013,5,0.0%,91.7%,B,5,0,1,0.362622685,0.3,1
390667,5,0.0%,91.7%,B,5,0,1,0.331665509,0.3,1
342671,5,0.0%,91.7%,B,5,0,1,0.129973958,0.1,1
383899,5,0.0%,91.7%,B,5,0,1,0.257213542,0.2,1
312533,5,0.0%,91.7%,B,5,0,1,0.185430556,0.2,1
435548,5,0.0%,91.7%,B,5,0,1,0.106604167,0.1,1
366284,5,0.0%,91.7%,B,5,0,1,0.416993056,0.4,1
306517,5,0.0%,91.7%,B,5,0,1,0.05521875,0.1,1
227054,5,0.0%,91.7%,B,5,0,1,0.357178241,0.3,1
384300,5,0.0%,91.7%,B,5,0,1,0.187777778,0.2,1
341412,5,0.0%,91.7%,B,5,0,1,0.3378125,0.3,1
223455,5,0.0%,91.7%,B,5,0,1,0.279739583,0.3,1
423724,5,0.0%,91.7%,B,5,0,1,0.271435185,0.3,1
329043,5,0.0%,91.7%,B,5,0,1,0.2875,0.3,1
272975,5,0.0%,91.7%,B,5,0,1,0.230411458,0.2,1
435778,5,0.0%,91.7%,B,5,0,1,0.138359375,0.1,1
370601,5,0.0%,91.7%,B,5,0,1,0.202748843,0.2,1
401682,5,0.0%,91.7%,B,5,0,1,0.328020833,0.3,1
389164,5,0.0%,91.7%,B,5,0,1,0.086362269,0.1,1
320261,5,0.0%,91.7%,B,5,0,1,0.259375,0.2,1
423929,5,0.0%,91.7%,B,5,0,1,0.203671296,0.2,1
436242,5,0.0%,91.7%,B,5,0,1,0.195,0.2,1
423935,5,0.0%,91.7%,B,5,0,1,0.263333333,0.3,1
384913,5,0.0%,91.7%,B,5,0,1,0.227635417,0.2,1
348924,5,0.0%,91.7%,B,5,0,1,0.29925,0.3,1
361936,5,0.0%,91.7%,B,5,0,1,0.366564236,0.4,1
423994,5,0.0%,91.7%,B,5,0,1,0.384809028,0.4,1
329050,5,0.0%,91.7%,B,5,0,1,0.328020833,0.3,1
424267,5,0.0%,91.7%,B,5,0,1,0.345778935,0.3,1
436308,5,0.0%,91.7%,B,5,0,1,0.388402778,0.4,1
394246,5,0.0%,91.7%,B,5,0,1,0.360333333,0.3,1
375960,5,0.0%,91.7%,B,5,0,1,0.272109375,0.3,1
338520,5,0.0%,91.7%,B,5,0,1,0.277604167,0.3,1
329058,5,0.0%,91.7%,B,5,0,1,0.361261574,0.3,1
424333,5,0.0%,91.7%,B,5,0,1,0.276328125,0.3,1
401974,5,0.0%,91.7%,B,5,0,1,0.225689815,0.2,1
385819,5,0.0%,91.7%,B,5,0,1,0.222415509,0.2,1
268170,5,0.0%,91.7%,B,5,0,1,0.229201389,0.2,1
366317,5,0.0%,91.7%,B,5,0,1,0.331665509,0.3,1
436533,5,0.0%,91.7%,B,5,0,1,0.2331875,0.2,1
342765,5,0.0%,91.7%,B,5,0,1,0.360978009,0.3,1
436541,5,0.0%,91.7%,B,5,0,1,0.27474537,0.3,1
265633,5,0.0%,91.7%,B,5,0,1,0.328020833,0.3,1
436550,5,0.0%,91.7%,B,5,0,1,0.268125,0.3,1
389192,5,0.0%,91.7%,B,5,0,1,0.131857639,0.1,1
221595,5,0.0%,91.7%,B,5,0,1,0.37109375,0.4,1
316847,5,0.0%,91.7%,B,5,0,1,0.27546875,0.3,1
341296,5,0.0%,91.7%,B,5,0,1,0.376736111,0.4,1
366385,5,0.0%,91.7%,B,5,0,1,0.13225,0.1,1
344391,5,0.0%,91.7%,B,5,0,1,0.191953125,0.2,1
424670,5,0.0%,91.7%,B,5,0,1,0.376736111,0.4,1
437180,5,0.0%,91.7%,B,5,0,1,0.328020833,0.3,1
342798,5,0.0%,91.7%,B,5,0,1,0.421296296,0.4,1
336480,5,0.0%,91.7%,B,5,0,1,0.185972222,0.2,1
331393,5,0.0%,91.7%,B,5,0,1,0.369201389,0.4,1
310654,5,0.0%,91.7%,B,5,0,1,0.27421875,0.3,1
370690,5,0.0%,91.7%,B,5,0,1,0.206440972,0.2,1
384461,5,0.0%,91.7%,B,5,0,1,0.22575,0.2,1
389430,5,0.0%,91.7%,B,5,0,1,0.2603125,0.3,1
437260,5,0.0%,91.7%,B,5,0,1,0.109739583,0.1,1
319228,5,0.0%,91.7%,B,5,0,1,0.360978009,0.3,1
390927,5,0.0%,91.7%,B,5,0,1,0.326333333,0.3,1
326850,5,0.0%,91.7%,B,5,0,1,0.366805556,0.4,1
437555,5,0.0%,91.7%,B,5,0,1,0.109739583,0.1,1
424870,5,0.0%,91.7%,B,5,0,1,0.367840278,0.4,1
384478,5,0.0%,91.7%,B,5,0,1,0.254114583,0.2,1
220944,5,0.0%,91.7%,B,5,0,1,0.329190394,0.3,1
437692,5,0.0%,91.7%,B,5,0,1,0.298863426,0.3,1
269515,5,0.0%,91.7%,B,5,0,1,0.076465278,0.1,1
390984,5,0.0%,91.7%,B,5,0,1,0.184640625,0.2,1
265688,5,0.0%,91.7%,B,5,0,1,0.270833333,0.3,1
317267,5,0.0%,91.7%,B,5,0,1,0.358681134,0.3,1
223453,5,0.0%,91.7%,B,5,0,1,0.277604167,0.3,1
437834,5,0.0%,91.7%,B,5,0,1,0.29521875,0.3,1
426108,5,0.0%,91.7%,B,5,0,1,0.328020833,0.3,1
367579,5,0.0%,91.7%,B,5,0,1,0.27421875,0.3,1
371158,5,0.0%,91.7%,B,5,0,1,0.180329861,0.2,1
313543,5,0.0%,91.7%,B,5,0,1,0.328020833,0.3,1
354281,5,0.0%,91.7%,B,5,0,1,0.155280093,0.1,1
312842,5,0.0%,91.7%,B,5,0,1,0.444611111,0.4,1
371171,5,0.0%,91.7%,B,5,0,1,0.260061921,0.3,1
357969,5,0.0%,91.7%,B,5,0,1,0.255393519,0.2,1
355734,5,0.0%,91.7%,B,5,0,1,0.494,0.5,1
391021,5,0.0%,91.7%,B,5,0,1,0.264814815,0.3,1
389631,5,0.0%,91.7%,B,5,0,1,0.073185185,0.1,1
376817,5,0.0%,91.7%,B,5,0,1,0.283151042,0.3,1
235965,5,0.0%,91.7%,B,5,0,1,0.418287037,0.4,1
438077,5,0.0%,91.7%,B,5,0,1,0.206423611,0.2,1
426558,5,0.0%,91.7%,B,5,0,1,0.362622685,0.3,1
438460,5,0.0%,91.7%,B,5,0,1,0.4435625,0.4,1
376854,5,0.0%,91.7%,B,5,0,1,0.191953125,0.2,1
439740,5,0.0%,91.7%,B,5,0,1,0.235963542,0.2,1
386232,5,0.0%,91.7%,B,5,0,1,0.201915509,0.2,1
374771,5,0.0%,91.7%,B,5,0,1,0.226454861,0.2,1
371189,5,0.0%,91.7%,B,5,0,1,0.175434028,0.2,1
306414,5,0.0%,91.7%,B,5,0,1,0.038905093,0.0,1
331409,5,0.0%,91.7%,B,5,0,1,0.362622685,0.3,1
347655,5,0.0%,91.7%,B,5,0,1,0.410222222,0.4,1
394740,5,0.0%,91.7%,B,5,0,1,0.222415509,0.2,1
296904,5,0.0%,91.7%,B,5,0,1,0.197373264,0.2,1
426752,5,0.0%,91.7%,B,5,0,1,0.4376875,0.4,1
402334,5,0.0%,91.7%,B,5,0,1,0.322186343,0.3,1
317904,5,0.0%,91.7%,B,5,0,1,0.187777778,0.2,1
441430,5,0.0%,91.7%,B,5,0,1,0.311564815,0.3,1
427482,5,0.0%,91.7%,B,5,0,1,0.27815625,0.3,1
376818,5,0.0%,91.7%,B,5,0,1,0.279739583,0.3,1
387136,5,0.0%,91.7%,B,5,0,1,0.089260417,0.1,1
318154,5,0.0%,91.7%,B,5,0,1,0.265408565,0.3,1
343122,5,0.0%,91.7%,B,5,0,1,0.365231481,0.4,1
230381,5,0.0%,91.7%,B,5,0,1,0.2331875,0.2,1
223990,5,0.0%,91.7%,B,5,0,1,0.296381944,0.3,1
351588,5,0.0%,91.7%,B,5,0,1,0.336425347,0.3,1
314665,5,0.0%,91.7%,B,5,0,1,0.205427083,0.2,1
339888,5,0.0%,91.7%,B,5,0,1,0.22844213,0.2,1
220295,5,0.0%,91.7%,B,5,0,1,0.277604167,0.3,1
316477,5,0.0%,91.7%,B,5,0,1,0.222541667,0.2,1
371215,5,0.0%,91.7%,B,5,0,1,0.244502315,0.2,1
379514,5,0.0%,91.7%,B,5,0,1,0.323125,0.3,1
389718,5,0.0%,91.7%,B,5,0,1,0.225001736,0.2,1
322294,5,0.0%,91.7%,B,5,0,1,0.208638889,0.2,1
313081,5,0.0%,91.7%,B,5,0,1,0.375836806,0.4,1
344445,5,0.0%,91.7%,B,5,0,1,0.157378472,0.2,1
306396,5,0.0%,91.7%,B,5,0,1,0.0510625,0.0,1
403278,5,0.0%,91.7%,B,5,0,1,0.2853125,0.3,1
271647,5,0.0%,91.7%,B,5,0,1,0.271435185,0.3,1
441837,5,0.0%,91.7%,B,5,0,1,0.376736111,0.4,1
394886,5,0.0%,91.7%,B,5,0,1,0.43475,0.4,1
354547,5,0.0%,91.7%,B,5,0,1,0.365231481,0.4,1
386517,5,0.0%,91.7%,B,5,0,1,0.369201389,0.4,1
319633,5,0.0%,91.7%,B,5,0,1,0.185385417,0.2,1
327070,5,0.0%,91.7%,B,5,0,1,0.328175926,0.3,1
296956,5,0.0%,91.7%,B,5,0,1,0.192901042,0.2,1
395044,5,0.0%,91.7%,B,5,0,1,0.182962963,0.2,1
232741,5,0.0%,91.7%,B,5,0,1,0.227065972,0.2,1
395049,5,0.0%,91.7%,B,5,0,1,0.222415509,0.2,1
306537,5,0.0%,91.7%,B,5,0,1,0.035162037,0.0,1
389754,5,0.0%,91.7%,B,5,0,1,0.190125,0.2,1
403593,5,0.0%,91.7%,B,5,0,1,0.366564236,0.4,1
374845,5,0.0%,91.7%,B,5,0,1,0.209982639,0.2,1
374140,5,0.0%,91.7%,B,5,0,1,0.217972222,0.2,1
224015,5,0.0%,91.7%,B,5,0,1,0.4376875,0.4,1
233373,5,0.0%,91.7%,B,5,0,1,0.085321759,0.1,1
395064,5,0.0%,91.7%,B,5,0,1,0.218981481,0.2,1
231124,5,0.0%,91.7%,B,5,0,1,0.231194444,0.2,1
224026,5,0.0%,91.7%,B,5,0,1,0.425012153,0.4,1
367843,5,0.0%,91.7%,B,5,0,1,0.268125,0.3,1
371335,5,0.0%,91.7%,B,5,0,1,0.250972222,0.2,1
374586,5,0.0%,91.7%,B,5,0,1,0.287233796,0.3,1
389760,5,0.0%,91.7%,B,5,0,1,0.213890625,0.2,1
403864,5,0.0%,91.7%,B,5,0,1,0.497166667,0.5,1
331512,5,0.0%,91.7%,B,5,0,1,0.263083333,0.3,1
329989,5,0.0%,91.7%,B,5,0,1,0.205427083,0.2,1
265706,5,0.0%,91.7%,B,5,0,1,0.329190394,0.3,1
374675,5,0.0%,91.7%,B,5,0,1,0.191953125,0.2,1
348212,5,0.0%,91.7%,B,5,0,1,0.425012153,0.4,1
233379,5,0.0%,91.7%,B,5,0,1,0.116458333,0.1,1
429141,5,0.0%,91.7%,B,5,0,1,0.336194444,0.3,1
340515,5,0.0%,91.7%,B,5,0,1,0.374447338,0.4,1
380912,5,0.0%,91.7%,B,5,0,1,0.491987847,0.5,1
362827,5,0.0%,91.7%,B,5,0,1,0.4881875,0.5,1
395144,5,0.0%,91.7%,B,5,0,1,0.438722222,0.4,1
442434,5,0.0%,91.7%,B,5,0,1,0.371838542,0.4,1
429478,5,0.0%,91.7%,B,5,0,1,0.338722222,0.3,1
349277,5,0.0%,91.7%,B,5,0,1,0.257213542,0.2,1
271655,5,0.0%,91.7%,B,5,0,1,0.269347222,0.3,1
442480,5,0.0%,91.7%,B,5,0,1,0.432465278,0.4,1
371372,5,0.0%,91.7%,B,5,0,1,0.202748843,0.2,1
340534,5,0.0%,91.7%,B,5,0,1,0.366805556,0.4,1
338582,5,0.0%,91.7%,B,5,0,1,0.31640625,0.3,1
374691,5,0.0%,91.7%,B,5,0,1,0.227840278,0.2,1
380967,5,0.0%,91.7%,B,5,0,1,0.302508102,0.3,1
384933,5,0.0%,91.7%,B,5,0,1,0.331665509,0.3,1
256481,5,0.0%,91.7%,B,5,0,1,0.464666667,0.4,1
254511,5,0.0%,91.7%,B,5,0,1,0.450666667,0.4,1
395234,5,0.0%,91.7%,B,5,0,1,0.297421875,0.3,1
338846,5,0.0%,91.7%,B,5,0,1,0.29521875,0.3,1
376866,5,0.0%,91.7%,B,5,0,1,0.193194444,0.2,1
376164,5,0.0%,91.7%,B,5,0,1,0.187777778,0.2,1
294503,5,0.0%,91.7%,B,5,0,1,0.069534722,0.1,1
233407,5,0.0%,91.7%,B,5,0,1,0.127178819,0.1,1
65294,5,0.0%,91.7%,B,5,0,1,0.070625,0.1,1
151693,5,0.0%,91.7%,B,5,0,1,0.365231481,0.4,1
202815,5,0.0%,91.7%,B,5,0,1,0.255052083,0.2,1
136846,5,0.0%,91.7%,B,5,0,1,0.112518519,0.1,1
154130,5,0.0%,91.8%,B,5,0,1,0.342599537,0.3,1
155343,5,0.0%,91.8%,B,5,0,1,0.18646875,0.2,1
125666,5,0.0%,91.8%,B,5,0,1,0.068512153,0.1,1
136901,5,0.0%,91.8%,B,5,0,1,0.110152778,0.1,1
204636,5,0.0%,91.8%,B,5,0,1,0.266510417,0.3,1
155368,5,0.0%,91.8%,B,5,0,1,0.2229375,0.2,1
207440,5,0.0%,91.8%,B,5,0,1,0.126712963,0.1,1
136902,5,0.0%,91.8%,B,5,0,1,0.116422454,0.1,1
54259,5,0.0%,91.8%,B,5,0,1,0.376736111,0.4,1
84790,5,0.0%,91.8%,B,5,0,1,0.324977431,0.3,1
197791,5,0.0%,91.8%,B,5,0,1,0.299788773,0.3,1
84800,5,0.0%,91.8%,B,5,0,1,0.065219907,0.1,1
200000,5,0.0%,91.8%,B,5,0,1,0.331665509,0.3,1
79568,5,0.0%,91.8%,B,5,0,1,0.113386574,0.1,1
203935,5,0.0%,91.8%,B,5,0,1,0.2603125,0.3,1
84803,5,0.0%,91.8%,B,5,0,1,0.109490741,0.1,1
150581,5,0.0%,91.8%,B,5,0,1,0.108888889,0.1,1
79592,5,0.0%,91.8%,B,5,0,1,0.104768519,0.1,1
136350,5,0.0%,91.8%,B,5,0,1,0.064592593,0.1,1
84813,5,0.0%,91.8%,B,5,0,1,0.060456019,0.1,1
79472,5,0.0%,91.8%,B,5,0,1,0.110833333,0.1,1
64752,5,0.0%,91.8%,B,5,0,1,0.275572917,0.3,1
154674,5,0.0%,91.8%,B,5,0,1,0.338954861,0.3,1
67079,5,0.0%,91.8%,B,5,0,1,0.060666667,0.1,1
65488,5,0.0%,91.8%,B,5,0,1,0.050134259,0.0,1
84821,5,0.0%,91.8%,B,5,0,1,0.13875463,0.1,1
146515,5,0.0%,91.8%,B,5,0,1,0.220375,0.2,1
67089,5,0.0%,91.8%,B,5,0,1,0.197895833,0.2,1
62615,5,0.0%,91.8%,B,5,0,1,0.087673611,0.1,1
156759,5,0.0%,91.8%,B,5,0,1,0.204288194,0.2,1
125700,5,0.0%,91.8%,B,5,0,1,0.138666667,0.1,1
55091,5,0.0%,91.8%,B,5,0,1,0.058612847,0.1,1
54910,5,0.0%,91.8%,B,5,0,1,0.372222222,0.4,1
156769,5,0.0%,91.8%,B,5,0,1,0.35984375,0.3,1
63593,5,0.0%,91.8%,B,5,0,1,0.070777778,0.1,1
156770,5,0.0%,91.8%,B,5,0,1,0.331665509,0.3,1
204131,5,0.0%,91.8%,B,5,0,1,0.2603125,0.3,1
55118,5,0.0%,91.8%,B,5,0,1,0.2646875,0.3,1
127080,5,0.0%,91.8%,B,5,0,1,0.236,0.2,1
137235,5,0.0%,91.8%,B,5,0,1,0.078385417,0.1,1
205530,5,0.0%,91.8%,B,5,0,1,0.258125,0.2,1
55251,5,0.0%,91.8%,B,5,0,1,0.402712963,0.4,1
131308,5,0.0%,91.8%,B,5,0,1,0.048156829,0.0,1
62793,5,0.0%,91.8%,B,5,0,1,0.052135417,0.1,1
66849,5,0.0%,91.8%,B,5,0,1,0.069375,0.1,1
84846,5,0.0%,91.8%,B,5,0,1,0.305222222,0.3,1
152078,5,0.0%,91.8%,B,5,0,1,0.204288194,0.2,1
129108,5,0.0%,91.8%,B,5,0,1,0.178046875,0.2,1
208386,5,0.0%,91.8%,B,5,0,1,0.219513889,0.2,1
79653,5,0.0%,91.8%,B,5,0,1,0.092417824,0.1,1
65464,5,0.0%,91.8%,B,5,0,1,0.264444444,0.3,1
67185,5,0.0%,91.8%,B,5,0,1,0.2559375,0.2,1
154785,5,0.0%,91.8%,B,5,0,1,0.331665509,0.3,1
56859,5,0.0%,91.8%,B,5,0,1,0.241260417,0.2,1
67029,5,0.0%,91.8%,B,5,0,1,0.144,0.1,1
56483,5,0.0%,91.8%,B,5,0,1,0.175,0.2,1
67641,5,0.0%,91.8%,B,5,0,1,0.209537037,0.2,1
211917,5,0.0%,91.8%,B,5,0,1,0.065965278,0.1,1
194913,5,0.0%,91.8%,B,5,0,1,0.429582176,0.4,1
131225,5,0.0%,91.8%,B,5,0,1,0.037260417,0.0,1
195252,5,0.0%,91.8%,B,5,0,1,0.427864583,0.4,1
65535,5,0.0%,91.8%,B,5,0,1,0.077425926,0.1,1
72329,5,0.0%,91.8%,B,5,0,1,0.327006944,0.3,1
138133,5,0.0%,91.8%,B,5,0,1,0.281590278,0.3,1
198234,5,0.0%,91.8%,B,5,0,1,0.424305556,0.4,1
123487,5,0.0%,91.8%,B,5,0,1,0.030074074,0.0,1
81683,5,0.0%,91.8%,B,5,0,1,0.352025463,0.3,1
138134,5,0.0%,91.8%,B,5,0,1,0.331665509,0.3,1
199239,5,0.0%,91.8%,B,5,0,1,0.211458333,0.2,1
79764,5,0.0%,91.8%,B,5,0,1,0.091493056,0.1,1
200150,5,0.0%,91.8%,B,5,0,1,0.268125,0.3,1
79771,5,0.0%,91.8%,B,5,0,1,0.12849537,0.1,1
202681,5,0.0%,91.8%,B,5,0,1,0.2603125,0.3,1
67212,5,0.0%,91.8%,B,5,0,1,0.139930556,0.1,1
203136,5,0.0%,91.8%,B,5,0,1,0.270543981,0.3,1
72627,5,0.0%,91.8%,B,5,0,1,0.074689815,0.1,1
66321,5,0.0%,91.8%,B,5,0,1,0.287291667,0.3,1
159604,5,0.0%,91.8%,B,5,0,1,0.211458333,0.2,1
135892,5,0.0%,91.8%,B,5,0,1,0.115194444,0.1,1
131371,5,0.0%,91.8%,B,5,0,1,0.0421875,0.0,1
67994,5,0.0%,91.8%,B,5,0,1,0.328,0.3,1
131383,5,0.0%,91.8%,B,5,0,1,0.040416667,0.0,1
136112,5,0.0%,91.8%,B,5,0,1,0.109201389,0.1,1
159891,5,0.0%,91.8%,B,5,0,1,0.199305556,0.2,1
78461,5,0.0%,91.8%,B,5,0,1,0.422166667,0.4,1
79779,5,0.0%,91.8%,B,5,0,1,0.091493056,0.1,1
205486,5,0.0%,91.8%,B,5,0,1,0.305989583,0.3,1
123659,5,0.0%,91.8%,B,5,0,1,0.05536169,0.1,1
132235,5,0.0%,91.8%,B,5,0,1,0.062222222,0.1,1
55474,5,0.0%,91.8%,B,5,0,1,0.413333333,0.4,1
127216,5,0.0%,91.8%,B,5,0,1,0.159143519,0.2,1
160071,5,0.0%,91.8%,B,5,0,1,0.351847222,0.3,1
130058,5,0.0%,91.8%,B,5,0,1,0.075893519,0.1,1
133105,5,0.0%,91.8%,B,5,0,1,0.060763889,0.1,1
207018,5,0.0%,91.8%,B,5,0,1,0.219513889,0.2,1
65538,5,0.0%,91.8%,B,5,0,1,0.188511574,0.2,1
207299,5,0.0%,91.8%,B,5,0,1,0.219513889,0.2,1
139272,5,0.0%,91.8%,B,5,0,1,0.179953704,0.2,1
83521,5,0.0%,91.8%,B,5,0,1,0.096875,0.1,1
139274,5,0.0%,91.8%,B,5,0,1,0.176493056,0.2,1
152380,5,0.0%,91.8%,B,5,0,1,0.331665509,0.3,1
79937,5,0.0%,91.8%,B,5,0,1,0.123545139,0.1,1
54523,5,0.0%,91.8%,B,5,0,1,0.063125,0.1,1
160397,5,0.0%,91.8%,B,5,0,1,0.279739583,0.3,1
127911,5,0.0%,91.8%,B,5,0,1,0.071056713,0.1,1
160477,5,0.0%,91.8%,B,5,0,1,0.281875,0.3,1
79491,5,0.0%,91.8%,B,5,0,1,0.123958333,0.1,1
61184,5,0.0%,91.8%,B,5,0,1,0.1264375,0.1,1
154657,5,0.0%,91.8%,B,5,0,1,0.191953125,0.2,1
67241,5,0.0%,91.8%,B,5,0,1,0.151125,0.1,1
56819,5,0.0%,91.8%,B,5,0,1,0.12025,0.1,1
160702,5,0.0%,91.8%,B,5,0,1,0.33046875,0.3,1
54256,5,0.0%,91.8%,B,5,0,1,0.34125,0.3,1
123746,5,0.0%,91.8%,B,5,0,1,0.224462963,0.2,1
63994,5,0.0%,91.8%,B,5,0,1,0.079430556,0.1,1
133375,5,0.0%,91.8%,B,5,0,1,0.067828704,0.1,1
71679,5,0.0%,91.8%,B,5,0,1,0.115541667,0.1,1
60580,5,0.0%,91.8%,B,5,0,1,0.092239583,0.1,1
193457,5,0.0%,91.8%,B,5,0,1,0.324608796,0.3,1
55537,5,0.0%,91.8%,B,5,0,1,0.18984375,0.2,1
194893,5,0.0%,91.8%,B,5,0,1,0.29521875,0.3,1
161276,5,0.0%,91.8%,B,5,0,1,0.277604167,0.3,1
62587,5,0.0%,91.8%,B,5,0,1,0.053240741,0.1,1
161760,5,0.0%,91.8%,B,5,0,1,0.21328125,0.2,1
194942,5,0.0%,91.8%,B,5,0,1,0.342599537,0.3,1
54810,5,0.0%,91.8%,B,5,0,1,0.060365741,0.1,1
146688,5,0.0%,91.8%,B,5,0,1,0.329190394,0.3,1
124020,5,0.0%,91.8%,B,5,0,1,0.050520833,0.0,1
196034,5,0.0%,91.8%,B,5,0,1,0.271435185,0.3,1
79993,5,0.0%,91.8%,B,5,0,1,0.168888889,0.2,1
198013,5,0.0%,91.8%,B,5,0,1,0.1308125,0.1,1
139856,5,0.0%,91.8%,B,5,0,1,0.211458333,0.2,1
147313,5,0.0%,91.8%,B,5,0,1,0.276328125,0.3,1
67262,5,0.0%,91.8%,B,5,0,1,0.135625,0.1,1
67758,5,0.0%,91.8%,B,5,0,1,0.282479167,0.3,1
55574,5,0.0%,91.8%,B,5,0,1,0.038465278,0.0,1
147395,5,0.0%,91.8%,B,5,0,1,0.268125,0.3,1
163747,5,0.0%,91.8%,B,5,0,1,0.193125,0.2,1
147410,5,0.0%,91.8%,B,5,0,1,0.23603125,0.2,1
165397,5,0.0%,91.8%,B,5,0,1,0.325572917,0.3,1
62621,5,0.0%,91.8%,B,5,0,1,0.044296296,0.0,1
133532,5,0.0%,91.8%,B,5,0,1,0.210648148,0.2,1
72342,5,0.0%,91.8%,B,5,0,1,0.20828125,0.2,1
124199,5,0.0%,91.8%,B,5,0,1,0.063435185,0.1,1
81754,5,0.0%,91.8%,B,5,0,1,0.151395833,0.1,1
64871,5,0.0%,91.8%,B,5,0,1,0.391479167,0.4,1
81845,5,0.0%,91.8%,B,5,0,1,0.143518519,0.1,1
166506,5,0.0%,91.8%,B,5,0,1,0.331665509,0.3,1
200174,5,0.0%,91.8%,B,5,0,1,0.268125,0.3,1
80010,5,0.0%,91.8%,B,5,0,1,0.116658565,0.1,1
201086,5,0.0%,91.8%,B,5,0,1,0.211458333,0.2,1
80011,5,0.0%,91.8%,B,5,0,1,0.117078704,0.1,1
64416,5,0.0%,91.8%,B,5,0,1,0.077425926,0.1,1
80052,5,0.0%,91.8%,B,5,0,1,0.122786458,0.1,1
125914,5,0.0%,91.8%,B,5,0,1,0.082277199,0.1,1
72130,5,0.0%,91.8%,B,5,0,1,0.1178125,0.1,1
203429,5,0.0%,91.8%,B,5,0,1,0.128576389,0.1,1
141385,5,0.0%,91.8%,B,5,0,1,0.334140625,0.3,1
